77;fd62a4a5dd2e6eec7e9b0d4319c673c4;19.07.2016;15:59:07;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;94;
3017;6ed5e176784d8052704e11677ec405fa;19.07.2016;15:59:10;1;TUM-01;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;87;
78;08beaa513a3b7c1e0db997f6c6ed1175;19.07.2016;15:59:12;1;TUM-09;Deutschland;Rheinland-Pfalz;Westerwaldkreis, Kreis, Sitz: Montabaur;92;
79;9922cf69fc51cdabb436dd63e4b06e4c;19.07.2016;15:59:19;1;TUM-09;Deutschland;Baden-WÅrttemberg;Reutlingen, Kreis;93;
3018;599332a0e00f6f836642044fe64869c7;19.07.2016;15:59:24;1;TUM-01;Deutschland;Bayern;Freising, Kreis;88;
80;754495581abd932cfc82c74e35f0c2bd;19.07.2016;15:59:37;1;TUM-09;Deutschland;Hessen;Bergstra·e, Kreis, Sitz: Heppenheim/Bergstra·e;94;
81;66f55bac912ab953169c408b74d27d00;19.07.2016;15:59:44;1;TUM-09;-;;;84;
82;26d6b9a108b265bd0b2c6347edcb64a8;19.07.2016;15:59:56;1;TUM-09;-;;;84;
3019;39145ee6ec8d3701dec46c277bda3a0f;19.07.2016;15:59:56;1;TUM-01;Deutschland;Brandenburg;Uckermark, Kreis, Sitz: Prenzlau;83;
83;dfdea997936e82c45fdf0fdc31948b37;19.07.2016;15:59:59;1;TUM-09;Deutschland;Baden-WÅrttemberg;Heidelberg, Stadt und Rhein-Neckar-Kreis, Kreis, Sitz: Heidelberg;93;
84;9ba5ecf6dff5c35952adaf913938a91c;19.07.2016;16:00:04;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;89;
85;b3affddc5daeb6d2b5317c086c60a20b;19.07.2016;16:00:08;1;TUM-09;Deutschland;Hessen;Ostalbkreis, Kreis, Sitz: Aalen;89;
3020;b9d7f8754c63f5986963c2c1caacd2ac;19.07.2016;16:00:12;1;TUM-01;Deutschland;Nordrhein-Westfalen;Krefeld, Stadt;88;
86;2a132f6af34710a1a47863765791f005;19.07.2016;16:00:25;1;TUM-09;Deutschland;;;95;
3021;ab78a13af37d80fdbc9d14c4ff10f027;19.07.2016;16:00:26;1;TUM-01;Deutschland;Bayern;GÅnzburg, Kreis;83;
87;1c7be170b478cedc36a3f26ff5c11e0c;19.07.2016;16:00:27;1;TUM-09;-;;;85;
88;67a20224c96fc80a3bb66ac9585651f9;19.07.2016;16:00:28;1;TUM-09;Deutschland;Bayern;Passau, Stadt und Kreis;90;
89;bc831155938a4eca7a55d57cd19f519b;19.07.2016;16:00:30;1;TUM-09;Deutschland;Nordrhein-Westfalen;DÅren, Kreis;91;
3022;18e4a5bbb6dddd3302f4a8b9df0974e3;19.07.2016;16:00:36;1;TUM-01;-;;;73;
90;65a80d8a7f309b55670c8e6f320c4325;19.07.2016;16:00:43;1;TUM-09;Deutschland;Baden-WÅrttemberg;Stuttgart, Stadt;97;
91;3cd7a330e0c4f4ee9ddf3eb96d136dbf;19.07.2016;16:00:47;1;TUM-09;Deutschland;Baden-WÅrttemberg;Esslingen/Neckar, Kreis;95;
92;254f2e066155ccbd3109b5a9cdaf5327;19.07.2016;16:01:05;1;TUM-09;-;;;85;
93;1c7052a16ce6090fdc4a356b9befa2dc;19.07.2016;16:01:18;1;TUM-09;Deutschland;Baden-WÅrttemberg;Gîppingen, Kreis;94;
94;f3d4b507b4d34f9cb18b7b7a8cff6a8c;19.07.2016;16:01:19;1;TUM-09;Deutschland;Baden-WÅrttemberg;Esslingen/Neckar, Kreis;96;
3023;8c78a151a582ae98c9082b8073d6696f;19.07.2016;16:01:19;1;TUM-01;Deutschland;;;76;
95;c55cdd657eae099263275dbddca98145;19.07.2016;16:01:27;1;TUM-09;Deutschland;Hessen;Main-Taunus-Kreis, Kreis, Sitz: Hofheim am Taunus;94;
96;df82d340693e5a4dcfd3919fa684c48a;19.07.2016;16:01:37;1;TUM-09;Deutschland;Bayern;GÅnzburg, Kreis;91;
97;1e31dcff8f4e8531bb23d753eea74ebe;19.07.2016;16:01:44;1;TUM-09;Deutschland;Baden-WÅrttemberg;Heidenheim/Brenz, Kreis;92;
98;acb0f5be7e5d69fcbb774807f2939459;19.07.2016;16:01:46;1;TUM-09;Deutschland;Baden-WÅrttemberg;Zollernalbkreis, Kreis, Sitz: Balingen;84;
99;e6c68cf6e780b0d0463d887e86030301;19.07.2016;16:01:48;1;TUM-09;Deutschland;Nordrhein-Westfalen;Remscheid, Stadt;93;
100;4a74ae03ec021f95d6f759248389148b;19.07.2016;16:01:49;1;TUM-09;Deutschland;Nordrhein-Westfalen;Rheinisch-Bergischer Kreis, Kreis, Sitz: Bergisch-Gladbach;92;
3024;41fba236dab328e1c47d7503d4b78f10;19.07.2016;16:01:57;1;TUM-01;Deutschland;;;85;
101;09ac287a474c39ff2330682436157c5b;19.07.2016;16:01:58;1;TUM-09;-;;;89;
3025;116bbe0b9b2e2257393b1c72233d0aa4;19.07.2016;16:02:08;1;TUM-01;Deutschland;;;82;
3026;4f28a636be77c4b4ebcef4279c48aa3c;19.07.2016;16:02:10;1;TUM-01;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;91;
102;3405bb2dbbecc5a7b60ec50de9939f65;19.07.2016;16:02:17;1;TUM-09;Deutschland;Bayern;GÅnzburg, Kreis;92;
3027;7d7d5a5882b6d4534a7ca5e90d47ab36;19.07.2016;16:02:17;1;TUM-01;Deutschland;Bayern;Augsburg, Stadt und Kreis;89;
103;8f25277fefd6c235e5d7ce4b12dfafcc;19.07.2016;16:02:20;1;TUM-09;Deutschland;Baden-WÅrttemberg;SchwÑbisch Hall, Kreis;92;
104;4e0ea3adb8d90bf664245d3c1cbcc7a3;19.07.2016;16:02:24;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;95;
3028;581eb5c8cb7dd9272b5fb9e62afea214;19.07.2016;16:02:24;1;TUM-01;-;;;77;
3029;0299b03b63ba943f076fadbf4e95cb01;19.07.2016;16:02:25;1;TUM-01;Deutschland;Bayern;Bayreuth, Stadt und Kreis;83;
105;f1872e9abb7a8598977f72360c176a88;19.07.2016;16:02:27;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;95;
106;c650ab83707378fab4d1a7a93c3dda0b;19.07.2016;16:02:31;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;94;
3030;ddaab5f2747f29ae7ea3076642ec9cf1;19.07.2016;16:02:34;1;TUM-01;Deutschland;Baden-WÅrttemberg;Gîppingen, Kreis;83;
107;4ed83ebc1e5be6a01208c83a01775462;19.07.2016;16:02:36;1;TUM-09;-;;;84;
3031;787088eac564035c445bcf20c3c2c363;19.07.2016;16:02:36;1;TUM-01;Deutschland;;;77;
3032;8525fd1a76773731879ac356a3a6b034;19.07.2016;16:02:36;1;TUM-01;Deutschland;;;80;
108;aaa4d0571693e669c97e5c015b9f6731;19.07.2016;16:02:40;1;TUM-09;Deutschland;Baden-WÅrttemberg;Heidenheim/Brenz, Kreis;94;
109;43e9fa5a2be083335aff44ab8b983e02;19.07.2016;16:02:45;1;TUM-09;Deutschland;Bayern;Neu-Ulm, Kreis;94;
110;86e719a6ed5d5124b6fbe1064a741f85;19.07.2016;16:02:47;1;TUM-09;Deutschland;Hessen;Kassel, Stadt und Kreis;94;
111;88a1b2c221ea71eac421289a01693fa9;19.07.2016;16:02:49;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;89;
112;3e8e3cc1a1acb9690cdb6ad8d1f865cf;19.07.2016;16:02:51;1;TUM-09;-;;;83;
3033;b6106cc6823c8b4be0b93a9911d46ab0;19.07.2016;16:02:57;1;TUM-01;Deutschland;Bayern;GÅnzburg, Kreis;80;
3034;c28ed480ab4eead777073ce0217c62b1;19.07.2016;16:02:58;1;TUM-01;Deutschland;;;79;
113;1a424f0d5b8446c0295153e2969ccc19;19.07.2016;16:03:00;1;TUM-09;Deutschland;Nordrhein-Westfalen;DÅren, Kreis;83;
114;f1dc1fafdb554ea15e6a20b7c062128e;19.07.2016;16:03:01;1;TUM-09;Deutschland;Baden-WÅrttemberg;Heidenheim/Brenz, Kreis;97;
3035;c510cee017112e663d21c0abc461a7ec;19.07.2016;16:03:03;1;TUM-01;Deutschland;;Bundes-Wasser- und Schifffahrtsverwaltung;68;
